Timestamp,Log_Content,drain_template,named_template,parameters
Jan 19 13:29:56,combo ftpd[13109]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13109"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13111]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13111"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13108]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13108"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13107]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13107"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13101]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13101"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13104]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13104"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13115]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13115"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13102]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13102"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13112]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13112"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13117]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13117"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13116]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13116"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13118]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13118"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:56,combo ftpd[13114]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:56 2006,"{""pid"": ""13114"", ""ip"": ""200.113.123.186""}"
Jan 19 13:29:57,combo ftpd[13119]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:57 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:29:57 2006,"{""pid"": ""13119"", ""ip"": ""200.113.123.186""}"
Jan 19 13:30:04,combo ftpd[13120]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,"{""pid"": ""13120"", ""ip"": ""200.113.123.186""}"
Jan 19 13:30:04,combo ftpd[13121]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,"{""pid"": ""13121"", ""ip"": ""200.113.123.186""}"
Jan 19 13:30:04,combo ftpd[13122]: connection from 200.113.123.186 (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,combo <*> connection from <*> <*> at <*> Jan <*> <*> 2006,combo ftpd<pid>: connection from <ip> (113-123-186.ded.tie.cl) at Thu Jan 19 13:30:04 2006,"{""pid"": ""13122"", ""ip"": ""200.113.123.186""}"
Jan 19 14:55:26,combo sshd(pam_unix)[13236]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13236"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:27,combo sshd(pam_unix)[13238]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13238"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:27,combo sshd(pam_unix)[13239]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13239"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:27,combo sshd(pam_unix)[13240]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13240"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:27,combo sshd(pam_unix)[13243]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13243"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:28,combo sshd(pam_unix)[13245]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13245"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:30,combo sshd(pam_unix)[13248]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13248"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:31,combo sshd(pam_unix)[13250]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13250"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 14:55:31,combo sshd(pam_unix)[13251]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=80.191.68.130  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13251"", ""rhost"": ""80.191.68.130"", ""user"": """", ""ip"": ""80.191.68.130""}"
Jan 19 19:50:08,combo sshd(pam_unix)[13643]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13643"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 19 19:50:10,combo sshd(pam_unix)[13645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13645"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 19 19:50:13,combo sshd(pam_unix)[13654]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13654"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 19 19:50:13,combo sshd(pam_unix)[13656]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13656"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 19 19:50:16,combo sshd(pam_unix)[13658]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""13658"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:35:37,combo sshd(pam_unix)[14128]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14128"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:35:37,combo sshd(pam_unix)[14129]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14129"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:35:47,combo sshd(pam_unix)[14133]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14133"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:35:47,combo sshd(pam_unix)[14132]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14132"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:35:56,combo sshd(pam_unix)[14136]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=dsl-kk-151.195.95.61.touchtelindia.net  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14136"", ""rhost"": ""dsl-kk-151.195.95.61.touchtelindia.net"", ""user"": """", ""ip"": ""151.195.95.61""}"
Jan 20 01:54:44,combo sshd(pam_unix)[14156]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14156"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:54:53,combo sshd(pam_unix)[14158]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14158"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:54:55,combo sshd(pam_unix)[14160]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14160"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:04,combo sshd(pam_unix)[14162]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14162"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:05,combo sshd(pam_unix)[14164]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14164"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:14,combo sshd(pam_unix)[14170]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14170"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:16,combo sshd(pam_unix)[14172]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14172"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:24,combo sshd(pam_unix)[14174]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14174"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:26,combo sshd(pam_unix)[14176]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14176"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:34,combo sshd(pam_unix)[14178]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14178"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:36,combo sshd(pam_unix)[14180]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14180"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:40,combo sshd(pam_unix)[14182]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14182"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:43,combo sshd(pam_unix)[14184]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14184"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:46,combo sshd(pam_unix)[14186]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14186"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 01:55:49,combo sshd(pam_unix)[14188]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.219.231.2  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14188"", ""rhost"": ""210.219.231.2"", ""user"": """", ""ip"": ""210.219.231.2""}"
Jan 20 03:16:49,combo sshd(pam_unix)[14314]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.100.127.12  user=root,combo <*> authentication failure; <*> <*> euid=0 <*> ruser= <*> <*>,combo sshd(pam_unix)<pid>: authentication failure; logname= uid=0 euid=0 tty=NODEVssh r<user> <rhost>  <user>,"{""pid"": ""14314"", ""rhost"": ""203.100.127.12"", ""user"": """", ""ip"": ""203.100.127.12""}"
